ub,vb,wb,pb,qb,rb,latitude,longitude,altitude,phi,theta,psi
172.330131618751,5.76974302769556e-05,8.21029436807429,8.23449160473753e-06,0.000151187459569138,-6.07142731280835e-07,0.660181801434713,-1.31761994090237,1460.20006946197,5.94314330679549e-05,0.000382011159585636,3.14156854620165
172.330074399358,5.7775556292042e-05,8.21029186773425,8.22301823059291e-06,0.000151296297736528,-5.99982568000928e-07,0.660181760210276,-1.31761994090098,1460.15934748529,5.947257571642e-05,0.000382767369226856,3.1415685432288
172.330017074684,5.78536516361351e-05,8.21028936614732,8.21151927166693e-06,0.000151404968198739,-5.92835431894337e-07,0.660181718985851,-1.31761994089959,1460.11862617285,5.95136609455834e-05,0.000383524122637677,3.14156854029178
172.329959644679,5.79317174670834e-05,8.21028686331275,8.19999460547907e-06,0.000151513470874204,-5.85701313481154e-07,0.660181677761437,-1.3176199408982,1460.07790552511,5.95546886272425e-05,0.00038428141897937,3.14156853739053
172.329902109293,5.80097549045981e-05,8.21028435922977,8.18844410961693e-06,0.000151621805681685,-5.78580201528626e-07,0.660181636537036,-1.31761994089681,1460.03718554254,5.95956586325824e-05,0.000385039257412799,3.14156853452498
172.329844468479,5.80877650288239e-05,8.21028185389762,8.17686766188659e-06,0.000151729972540268,-5.71472083118761e-07,0.660181595312648,-1.31761994089542,1459.99646622563,5.96365708321767e-05,0.000385797637098422,3.14156853169506
172.329786722186,5.81657488789803e-05,8.21027934731554,8.16526514048294e-06,0.000151837971369355,-5.64376943724376e-07,0.660181554088271,-1.31761994089403,1459.95574757483,5.96774250959887e-05,0.000386556557196295,3.14156852890072
172.329728870365,5.82437074520692e-05,8.21027683948278,8.15363642414603e-06,0.000151945802088679,-5.57294767275864e-07,0.660181512863907,-1.31761994089264,1459.91502959063,5.97182212933738e-05,0.000387316016866069,3.14156852614189
172.329670912969,5.83216417016686e-05,8.21027433039858,8.1419813923307e-06,0.0001520534646183,-5.50225536242385e-07,0.660181471639555,-1.31761994089125,1459.87431227349,5.97589592930831e-05,0.000388076015266997,3.14156852341849
172.329612849947,5.83995525367913e-05,8.21027182006218,8.13029992537038e-06,0.000152160958878602,-5.43169231702706e-07,0.660181430415215,-1.31761994088986,1459.83359562388,5.97996389632668e-05,0.000388836551557931,3.14156852073048
172.329554681252,5.8477440820821e-05,8.21026930847283,8.11859190462589e-06,0.000152268284790297,-5.36125833421279e-07,0.660181389190888,-1.31761994088847,1459.79287964227,5.98402601714793e-05,0.000389597624897328,3.14156851807777
172.329496406835,5.85553073705306e-05,8.21026679562978,8.10685721263843e-06,0.000152375442274419,-5.29095319927978e-07,0.660181347966573,-1.31761994088708,1459.75216432913,5.98808227846847e-05,0.000390359234443248,3.14156851546031
172.329438026649,5.86331529551708e-05,8.21026428153229,8.09509573327617e-06,0.000152482431252343,-5.22077668604251e-07,0.66018130674227,-1.31761994088569,1459.71144968492,5.99213266692628e-05,0.000391121379353357,3.14156851287804
172.329379540644,5.87109782956429e-05,8.2102617661796,8.08330735189007e-06,0.000152589251645767,-5.15072855750378e-07,0.66018126551798,-1.3176199408843,1459.67073571012,5.99617716910166e-05,0.000391884058784929,3.14156851033088
172.329320948774,5.87887840637425e-05,8.21025924957097,8.07149195545584e-06,0.000152695903376716,-5.0808085667444e-07,0.660181224293702,-1.31761994088291,1459.63002240518,6.00021577151798e-05,0.000392647271894847,3.14156850781878
172.32926225099,5.88665708814919e-05,8.21025673170567,8.05964943270542e-06,0.000152802386367544,-5.01101645769736e-07,0.660181183069437,-1.31761994088152,1459.58930977058,6.00424846064251e-05,0.000393411017839606,3.14156850534167
172.329203447245,5.89443393205339e-05,8.21025421258294,8.04777967426965e-06,0.000152908700540936,-4.94135196601969e-07,0.660181141845184,-1.31761994088012,1459.54859780678,6.00827522288735e-05,0.000394175295775312,3.14156850289949
172.329144537492,5.90220899016299e-05,8.21025169220205,8.0358825728112e-06,0.000153014845819905,-4.87181481985038e-07,0.660181100620944,-1.31761994087873,1459.50788651423,6.01229604461044e-05,0.000394940104857687,3.14156850049217
172.329085521683,5.90998230942162e-05,8.21024917056227,8.02395802313872e-06,0.00015312082212779,-4.80240474071722e-07,0.660181059396716,-1.31761994087734,1459.46717589341,6.01631091211657e-05,0.000395705444242068,3.14156849811965
172.329026399771,5.9177539316044e-05,8.21024664766287,8.01200592234013e-06,0.00015322662938826,-4.73312144428793e-07,0.660181018172501,-1.31761994087595,1459.42646594478,6.02031981165847e-05,0.000396471313083409,3.14156849578187
172.328967171709,5.92552389329027e-05,8.2102441235031,8.00002616991253e-06,0.000153332267525312,-4.66396464122976e-07,0.660180976948299,-1.31761994087455,1459.38575666879,6.02432272943804e-05,0.000397237710536283,3.14156849347876
172.328907837451,5.93329222584157e-05,8.21024159808225,7.98801866785301e-06,0.000153437736463261,-4.59493403802368e-07,0.660180935724109,-1.31761994087316,1459.34504806591,6.02831965160754e-05,0.000398004635754885,3.14156849121025
172.328848396949,5.94105895539181e-05,8.2102390713996,7.97598332078044e-06,0.000153543036126762,-4.5260293378047e-07,0.660180894499931,-1.31761994087177,1459.3043401366,6.03231056427085e-05,0.000398772087893033,3.1415684889763
172.328788850158,5.94882410284051e-05,8.21023654345441,7.9639200360441e-06,0.000153648166440785,-4.45725024116971e-07,0.660180853275767,-1.31761994087037,1459.26363288132,6.03629545348488e-05,0.000399540066104166,3.14156848677683
172.32872919703,5.95658768385646e-05,8.21023401424597,7.95182872380823e-06,0.000153753127330629,-4.38859644703212e-07,0.660180812051615,-1.31761994086898,1459.22292630053,6.04027430526088e-05,0.000400308569541352,3.14156848461177
172.328669437521,5.9643497088883e-05,8.21023148377356,7.93970929715862e-06,0.000153857918721908,-4.32006765339971e-07,0.660180770827476,-1.31761994086759,1459.18222039468,6.0442471055659e-05,0.000401077597357285,3.14156848248108
172.328609571582,5.97211018318202e-05,8.21022895203647,7.92756167219026e-06,0.000153962540540562,-4.25166355813552e-07,0.660180729603349,-1.31761994086619,1459.14151516423,6.04821384032432e-05,0.000401847148704287,3.14156848038468
172.32854959917,5.97986910680603e-05,8.21022641903398,7.9153857680981e-06,0.000154066992712855,-4.18338385982286e-07,0.660180688379235,-1.3176199408648,1459.10081060964,6.05217449541928e-05,0.000402617222734312,3.14156847832251
172.328489520238,5.98762647468398e-05,8.2102238847654,7.90318150723362e-06,0.000154171275165363,-4.11522825855149e-07,0.660180647155134,-1.31761994086341,1459.06010673136,6.05612905669434e-05,0.000403387818598945,3.14156847629452
172.32842933474,5.9953822766342e-05,8.21022134923,7.89094881520168e-06,0.000154275387824979,-4.04719645665567e-07,0.660180605931046,-1.31761994086201,1459.01940352985,6.06007750995504e-05,0.000404158935449405,3.14156847430063
172.328369042631,6.00313649741657e-05,8.2102188124271,7.87868762091399e-06,0.000154379330618913,-3.97928815951309e-07,0.660180564706971,-1.31761994086062,1458.97870100556,6.06401984097053e-05,0.000404930572436546,3.14156847234079
172.328308643866,6.01088911678589e-05,8.21021627435599,7.86639785666115e-06,0.000154483103474689,-3.91150307626855e-07,0.660180523482908,-1.31761994085922,1458.93799915895,6.06795603547526e-05,0.000405702728710861,3.14156847041494
172.328248138399,6.01864010955135e-05,8.21021373501598,7.85407945817042e-06,0.000154586706320138,-3.84384092062295e-07,0.660180482258858,-1.31761994085783,1458.89729799047,6.07188607917068e-05,0.000406475403422478,3.14156846852301
172.328187526186,6.02638944564417e-05,8.21021119440638,7.84173236464555e-06,0.000154690139083406,-3.77630141148224e-07,0.660180441034821,-1.31761994085643,1458.85659750057,6.07580995772698e-05,0.000407248595721167,3.14156846666494
172.328126807182,6.03413709019001e-05,8.21020865252648,7.82935651882595e-06,0.000154793401692948,-3.70888427375869e-07,0.660180399810798,-1.31761994085504,1458.81589768971,6.07972765678481e-05,0.000408022304756338,3.14156846484067
172.328065981342,6.041883003589e-05,8.21020610937562,7.8169518670291e-06,0.000154896494077522,-3.64158923902494e-07,0.660180358586787,-1.31761994085364,1458.77519855832,6.08363916195709e-05,0.000408796529677047,3.14156846305015
172.328005048621,6.04962714160071e-05,8.2102035649531,7.80451835916682e-06,0.000154999416166188,-3.57441604618189e-07,0.660180317362789,-1.31761994085225,1458.73450010687,6.0875444588308e-05,0.000409571269631992,3.1415684612933
172.327944008976,6.05736945543499e-05,8.21020101925824,7.79205594879956e-06,0.000155102167888306,-3.50736444218399e-07,0.660180276138804,-1.31761994085085,1458.6938023358,6.09144353296876e-05,0.000410346523769517,3.14156845957007
172.327882862362,6.06510989185019e-05,8.21019847229038,7.77956459314109e-06,0.000155204749173538,-3.44043418257429e-07,0.660180234914832,-1.31761994084945,1458.65310524557,6.09533636991151e-05,0.000411122291237615,3.14156845788039
172.327821608735,6.07284839325419e-05,8.21019592404883,7.76704425309166e-06,0.000155307159951847,-3.3736250322062e-07,0.660180193690873,-1.31761994084806,1458.6124088366,6.09922295517909e-05,0.000411898571183927,3.14156845622421
172.327760248051,6.08058489781255e-05,8.21019337453293,7.75449489324153e-06,0.000155409400153482,-3.30693676583714e-07,0.660180152466927,-1.31761994084666,1458.57171310937,6.10310327427292e-05,0.000412675362755745,3.14156845460147
172.327698780267,6.08831933956165e-05,8.21019082374201,7.74191648188576e-06,0.000155511469708988,-3.24036916866784e-07,0.660180111242995,-1.31761994084527,1458.5310180643,6.10697731267763e-05,0.000413452665100013,3.14156845301211
172.327637205338,6.09605164852593e-05,8.21018827167541,7.72930899101835e-06,0.000155613368549195,-3.17392203697412e-07,0.660180070019075,-1.31761994084387,1458.49032370186,6.11084505586292e-05,0.000414230477363328,3.14156845145605
172.327575523221,6.10378175084029e-05,8.21018571833246,7.71667239633975e-06,0.000155715096605223,-3.1075951785649e-07,0.660180028795169,-1.31761994084247,1458.44963002247,6.11470648928542e-05,0.000415008798691942,3.14156844993326
172.327513733874,6.11150956887633e-05,8.21018316371253,7.70400667723772e-06,0.000155816653808474,-3.04138841339276e-07,0.660179987571275,-1.31761994084108,1458.40893702659,6.11856159839051e-05,0.000415787628231764,3.14156844844365
172.327451837253,6.11923502137376e-05,8.21018060781494,7.69131181678762e-06,0.000155918040090636,-2.9753015739765e-07,0.660179946347395,-1.31761994083968,1458.36824471465,6.12241036861419e-05,0.00041656696512836,3.14156844698718
172.327389833314,6.12695802357479e-05,8.21017805063905,7.67858780172132e-06,0.000156019255383672,-2.90933450595258e-07,0.660179905123528,-1.31761994083828,1458.32755308711,6.12625278538491e-05,0.000417346808526956,3.14156844556379
172.327327722015,6.13467848736292e-05,8.21017549218421,7.66583462241196e-06,0.000156120299619821,-2.84348706845568e-07,0.660179863899675,-1.31761994083688,1458.2868621444,6.13008883412539e-05,0.000418127157572436,3.14156844417341
172.327265503314,6.14239632140453e-05,8.21017293244979,7.65305227284006e-06,0.000156221172731595,-2.77775913459113e-07,0.660179822675835,-1.31761994083549,1458.24617188697,6.13391850025443e-05,0.00041890801140935,3.14156844281599
172.327203177168,6.15011143129446e-05,8.21017037143515,7.64024075056838e-06,0.000156321874651784,-2.71215059181099e-07,0.660179781452008,-1.31761994083409,1458.20548231525,6.13774176918871e-05,0.000419689369181908,3.14156844149146
172.327140743534,6.15782371970378e-05,8.21016780913964,7.62740005669846e-06,0.000156422405313435,-2.64666134232983e-07,0.660179740228194,-1.31761994083269,1458.16479342968,6.14155862634458e-05,0.000420471230033986,3.14156844019976
172.32707820237,6.16553308653152e-05,8.21016524556265,7.61453019581116e-06,0.00015652276464987,-2.58129130344218e-07,0.660179699004393,-1.31761994083129,1458.1241052307,6.14536905713979e-05,0.000421253593109126,3.14156843894084
172.327015553635,6.17323942905726e-05,8.21016268070353,7.60163117596111e-06,0.000156622952594667,-2.51604040782565e-07,0.660179657780606,-1.3176199408299,1458.08341771876,6.14917304699526e-05,0.000422036457550535,3.14156843771464
172.326952797286,6.18094264209733e-05,8.21016011456167,7.58870300857973e-06,0.000156722969081666,-2.45090860395992e-07,0.660179616556833,-1.3176199408285,1458.04273089428,6.15297058133677e-05,0.000422819822501092,3.14156843652109
172.326889933281,6.18864261816225e-05,8.21015754713644,7.57574570845275e-06,0.000156822814044964,-2.38589585625756e-07,0.660179575333073,-1.3176199408271,1458.00204475771,6.15676164559665e-05,0.000423603687103344,3.14156843536014
172.32682696158,6.19633924761693e-05,8.21015497842723,7.56275929363514e-06,0.000156922487418912,-2.32100214541795e-07,0.660179534109326,-1.3176199408257,1457.96135930948,6.16054622521543e-05,0.000424388050499509,3.14156843423173
172.326763882139,6.20403241884089e-05,8.21015240843342,7.54974378540359e-06,0.000157021989138113,-2.25622746858785e-07,0.660179492885593,-1.3176199408243,1457.92067455002,6.16432430564347e-05,0.000425172911831479,3.14156843313579
172.326700694919,6.2117220183907e-05,8.2101498371544,7.53669920818115e-06,0.000157121319137419,-2.19157183960652e-07,0.660179451661873,-1.3176199408229,1457.87999047977,6.16809587234255e-05,0.000425958270240816,3.14156843207227
172.326637399878,6.21940793116371e-05,8.21014726458956,7.52362558947001e-06,0.00015722047735193,-2.12703528914301e-07,0.660179410438167,-1.31761994082151,1457.83930709917,6.17186091078742e-05,0.000426744124868762,3.14156843104112
172.326573996975,6.22709004056147e-05,8.2101446907383,7.51052295976692e-06,0.000157319463716983,-2.06261786489874e-07,0.660179369214474,-1.31761994082011,1457.79862440864,6.17561940646732e-05,0.000427530474856231,3.14156843004225
172.326510486169,6.23476822865475e-05,8.21014211560002,7.49739135249008e-06,0.000157418278168163,-1.99831963163413e-07,0.660179327990795,-1.31761994081871,1457.75794240863,6.17937134488748e-05,0.000428317319343816,3.14156842907563
172.32644686742,6.24244237634799e-05,8.21013953917411,7.48423080389266e-06,0.000157516920641287,-1.93414067134854e-07,0.660179286767129,-1.31761994081731,1457.71726109955,6.18311671157053e-05,0.000429104657471788,3.14156842814119
172.326383140686,6.25011236354496e-05,8.21013696145999,7.47104135298183e-06,0.000157615391072409,-1.8700810833242e-07,0.660179245543478,-1.31761994081591,1457.67658048184,6.18685549205789e-05,0.000429892488380099,3.14156842723887
172.326319305928,6.25777806931254e-05,8.21013438245707,7.4578230414283e-06,0.00015771368939782,-1.80614098415405e-07,0.660179204319839,-1.31761994081451,1457.63590055593,6.19058767191118e-05,0.00043068081120838,3.1415684263686
172.326255363105,6.26543937204583e-05,8.21013180216474,7.4445759134718e-06,0.000157811815554037,-1.74232050774824e-07,0.660179163096215,-1.31761994081311,1457.59522132226,6.19431323671345e-05,0.000431469625095944,3.14156842553034
172.326191312178,6.27309614963088e-05,8.21012922058244,7.43130001582709e-06,0.000157909769477804,-1.67861980537624e-07,0.660179121872604,-1.31761994081171,1457.55454278124,6.1980321720705e-05,0.00043225892918179,3.14156842472402
172.326127153105,6.28074827960801e-05,8.21012663770958,7.41799539758799e-06,0.000158007551106097,-1.6150390455844e-07,0.660179080649007,-1.31761994081031,1457.51386493331,6.20174446361208e-05,0.000433048722604599,3.14156842394957
172.326062885849,6.28839563933321e-05,8.21012405354558,7.40466211012413e-06,0.00015810516037611,-1.55157841417183e-07,0.660179039425423,-1.31761994080891,1457.47318777889,6.20545009699303e-05,0.000433839004502736,3.14156842320695
172.325998510368,6.29603810613845e-05,8.21012146808986,7.39130020698845e-06,0.000158202597225252,-1.48823811406709e-07,0.660178998201853,-1.31761994080751,1457.43251131842,6.20914905789442e-05,0.000434629774014257,3.14156842249608
172.325934026623,6.30367555748985e-05,8.21011888134185,7.37790974380041e-06,0.00015829986159116,-1.42501836527916e-07,0.660178956978298,-1.31761994080611,1457.3918355523,6.21284133202461e-05,0.000435421030276901,3.14156842181692
172.325869434576,6.31130787114517e-05,8.21011629330099,7.36449077814392e-06,0.000158396953411684,-1.36191940473598e-07,0.660178915754756,-1.31761994080471,1457.35116048098,6.21652690512024e-05,0.000436212772428099,3.1415684211694
172.325804734186,6.31893492530845e-05,8.2101137039667,7.35104336947567e-06,0.000158493872624893,-1.29894148609553e-07,0.660178874531227,-1.31761994080331,1457.31048610487,6.22020576294719e-05,0.000437004999604969,3.14156842055345
172.325739925415,6.32655659878215e-05,8.21011111333842,7.337567578985e-06,0.000158590619169059,-1.23608487968825e-07,0.660178833307713,-1.31761994080191,1457.2698124244,6.22387789130152e-05,0.000437797710944323,3.14156841996902
172.325675008225,6.33417277111858e-05,8.2101085214156,7.32406346951278e-06,0.00015868719298267,-1.17334987214464e-07,0.660178792084212,-1.31761994080051,1457.22913943999,6.22754327601026e-05,0.000438590905582663,3.14156841941605
172.325609982576,6.34178332276625e-05,8.21010592819767,7.31053110542441e-06,0.000158783594004417,-1.11073676632023e-07,0.660178750860726,-1.31761994079911,1457.18846715205,6.23120190293225e-05,0.000439384582656184,3.14156841889447
172.325544848429,6.34938813521566e-05,8.21010333368408,7.2969705524987e-06,0.0001588798221732,-1.04824588101192e-07,0.660178709637253,-1.31761994079771,1457.14779556103,6.23485375795883e-05,0.000440178741300775,3.14156841840423
172.325479605747,6.35698709114102e-05,8.21010073787428,7.2833818778136e-06,0.000158975877428119,-9.85877550680856e-08,0.660178668413795,-1.31761994079631,1457.10712466732,6.23849882701457e-05,0.000440973380652021,3.14156841794527
172.325414254491,6.36458007453909e-05,8.21009814076771,7.26976514963737e-06,0.000159071759708482,-9.23632125168977e-08,0.66017862719035,-1.31761994079491,1457.06645447136,6.24213709605783e-05,0.000441768499845202,3.14156841751751
172.325348794623,6.37216697086445e-05,8.21009554236383,7.25612043730901e-06,0.000159167468953792,-8.61509969405204e-08,0.660178585966919,-1.31761994079351,1457.02578497356,6.2457685510814e-05,0.000442564098015295,3.14156841712091
172.325283226105,6.37974766716168e-05,8.2100929426621,7.2424478111294e-06,0.000159263005103757,-7.99511463108512e-08,0.660178544743503,-1.31761994079211,1456.98511617434,6.24939317811293e-05,0.000443360174296977,3.14156841675539
172.325217548899,6.3873220521939e-05,8.21009034166198,7.22874734222258e-06,0.000159358368098274,-7.37637000444813e-08,0.6601785035201,-1.31761994079071,1456.94444807411,6.25301096321543e-05,0.000444156727824621,3.1415684164209
172.325151762968,6.39489001656739e-05,8.21008773936292,7.21501910246466e-06,0.00015945355787745,-6.75886989591153e-08,0.660178462296712,-1.3176199407893,1456.9037806733,6.25662189248764e-05,0.000444953757732303,3.14156841611738
172.325085868274,6.40245145285191e-05,8.21008513576438,7.20126316432019e-06,0.000159548574381569,-6.14261852505306e-08,0.660178421073338,-1.3176199407879,1456.86311397232,6.26022595206438e-05,0.000445751263153797,3.14156841584476
172.32501986478,6.41000625569766e-05,8.21008253086584,7.18747960076632e-06,0.000159643417551123,-5.52762024413385e-08,0.660178379849977,-1.3176199407865,1456.82244797158,6.2638231281168e-05,0.000446549243222581,3.14156841560298
172.324953752449,6.41755432194775e-05,8.21007992466677,7.17366848515289e-06,0.000159738087326788,-4.9138795347542e-08,0.660178338626631,-1.3176199407851,1456.7817826715,6.26741340685263e-05,0.000447347697071836,3.14156841539198
172.324887531243,6.42509555074648e-05,8.21007731716662,7.15982989109565e-06,0.000159832583649434,-4.30140100325174e-08,0.6601782974033,-1.3176199407837,1456.74111807249,6.27099677451631e-05,0.000448146623834446,3.14156841521168
172.324821201126,6.43262984364256e-05,8.21007470836488,7.14596389237036e-06,0.000159926906460122,-3.69018937670669e-08,0.660178256179982,-1.3176199407823,1456.70045417497,6.27457321738912e-05,0.000448946022643001,3.14156841506204
172.324754762061,6.44015710468896e-05,8.21007209826102,7.13207056278837e-06,0.00016002105570009,-3.08024949839811e-08,0.660178214956679,-1.3176199407809,1456.65979097935,6.27814272178922e-05,0.000449745892629794,3.14156841494299
172.324688214012,6.44767724053701e-05,8.21006948685452,7.11814997610213e-06,0.000160115031310785,-2.47158632302951e-08,0.66017817373339,-1.31761994077949,1456.61912848603,6.28170527407166e-05,0.000450546232926829,3.14156841485446
172.324621556941,6.45519016052678e-05,8.21006687414486,7.10420220587943e-06,0.000160208833233821,-1.86420491240235e-08,0.660178132510115,-1.31761994077809,1456.57846669543,6.28526086062826e-05,0.000451347042665815,3.14156841479639
172.324554790814,6.46269577677181e-05,8.21006426013151,7.09022732540405e-06,0.000160302461411009,-1.25811043028069e-08,0.660178091286855,-1.31761994077669,1456.53780560797,6.28880946788758e-05,0.000452148320978169,3.14156841476872
172.324487915593,6.47019400423917e-05,8.21006164481397,7.076225407563e-06,0.000160395915784344,-6.53308137516409e-09,0.660178050063609,-1.31761994077529,1456.49714522404,6.29235108231468e-05,0.000452950066995019,3.14156841477137
172.324420931242,6.47768476082518e-05,8.21005902819171,7.06219652475773e-06,0.000160489196296009,-4.98033872890003e-10,0.660178008840377,-1.31761994077389,1456.45648554405,6.29588569041092e-05,0.000453752279847204,3.14156841480429
172.324353837733,6.48516306693194e-05,8.21005641026445,7.04767970375249e-06,0.0001605823023875,5.50559583354002e-09,0.66017796761716,-1.31761994077249,1456.41582656843,6.29941320389688e-05,0.000454554958664456,3.14156841486738
172.324286635037,6.49262225289101e-05,8.2100537910314,7.03212899406032e-06,0.000160675233422683,1.14567082381243e-08,0.660177926393957,-1.31761994077108,1456.37516829756,6.30293320205267e-05,0.000455358102572654,3.14156841496041
172.324219323119,6.50006121413176e-05,8.21005117049119,7.01557481352925e-06,0.000160767989401365,1.7357594931559e-08,0.660177885170768,-1.31761994076968,1456.33451073186,6.30644517335214e-05,0.000456161710696505,3.14156841508314
172.324151901944,6.50747891142616e-05,8.21004854864249,6.99806510560231e-06,0.000160860570343674,2.3211169617485e-08,0.660177843947594,-1.31761994076828,1456.29385387173,6.30994862813697e-05,0.000456965782160793,3.1415684152353
172.324084371476,6.51487417987728e-05,8.21004592548406,6.97964546710857e-06,0.000160952976268149,2.90201633407656e-08,0.660177802724435,-1.31761994076688,1456.25319771758,6.31344310012915e-05,0.000457770316090394,3.14156841541667
172.32401673168,6.52224573913479e-05,8.21004330101474,6.96035927673921e-06,0.000161045207191795,3.47871316427927e-08,0.66017776150129,-1.31761994076547,1456.21254226982,6.31692814529006e-05,0.000458575311610274,3.14156841562705
172.323948982522,6.52959220330834e-05,8.21004067523344,6.94024781679056e-06,0.000161137263130126,4.05144614123333e-08,0.660177720278159,-1.31761994076407,1456.17188752883,6.32040334074202e-05,0.000459380767845479,3.14156841586621
172.323881123966,6.53691209058506e-05,8.21003804813913,6.9193503885359e-06,0.000161229144097212,4.6204377456006e-08,0.660177679055044,-1.31761994076267,1456.13123349504,6.32386828374919e-05,0.000460186683921129,3.14156841613397
172.323813155977,6.54420383256096e-05,8.21003541973087,6.89770442153701e-06,0.000161320850105695,5.18589488056664e-08,0.660177637831942,-1.31761994076127,1456.09058016883,6.3273225907546e-05,0.000460993058962409,3.14156841643015
172.323745078522,6.55146578329418e-05,8.21003279000775,6.87534557719531e-06,0.000161412381166841,5.7480094785e-08,0.660177596608856,-1.31761994075987,1456.04992755061,6.33076589647034e-05,0.000461799892094564,3.14156841675458
172.323676891566,6.55869622808527e-05,8.21003015896896,6.85230784681687e-06,0.000161503737290549,6.30695908234945e-08,0.660177555385784,-1.31761994075846,1456.00927564078,6.3341978530182e-05,0.00046260718244289,3.14156841710709
172.323608595074,6.56589339199289e-05,8.21002752661373,6.82862364442791e-06,0.000161594918485391,6.86290740638258e-08,0.660177514162726,-1.31761994075706,1455.96862443974,6.33761812911803e-05,0.000463414929132731,3.14156841748752
172.323540189013,6.57305544809065e-05,8.21002489294136,6.80432389468203e-06,0.00016168592475861,7.4160048757206e-08,0.660177472939684,-1.31761994075566,1455.92797394788,6.34102640932119e-05,0.000464223131289468,3.14156841789574
172.323471673349,6.58018052546834e-05,8.21002225795119,6.7794381160215e-06,0.000161776756116131,7.96638914668551e-08,0.660177431716656,-1.31761994075426,1455.88732416562,6.34442239328689e-05,0.000465031788038516,3.1415684183316
172.323403048048,6.58726671698536e-05,8.21001962164263,6.75399449931852e-06,0.000161867412562586,8.51418560850651e-08,0.660177390493643,-1.31761994075285,1455.84667509333,6.3478057950988e-05,0.000465840898505314,3.14156841879498
172.323334313076,6.59431208677962e-05,8.21001698401514,6.72801998232357e-06,0.000161957894101313,9.05950786740008e-08,0.660177349270644,-1.31761994075145,1455.80602673142,6.35117634262009e-05,0.000466650461815322,3.14156841928573
172.323265468401,6.6013146775356e-05,8.21001434506822,6.70154031996379e-06,0.000162048200734355,9.60245821535776e-08,0.660177308047661,-1.31761994075005,1455.76537908029,6.35453377688457e-05,0.000467460477094014,3.14156841980375
172.323196513988,6.60827251751576e-05,8.21001170480142,6.67458015084234e-06,0.000162138332462466,1.01431280828842e-07,0.660177266824692,-1.31761994074864,1455.72473214033,6.35787785152202e-05,0.000468270943466868,3.14156842034891
172.323127449805,6.61518362735882e-05,8.21000906321434,6.64716306003978e-06,0.000162228289285107,1.06815984774118e-07,0.660177225601738,-1.31761994074724,1455.68408591193,6.36120833221582e-05,0.000469081860059366,3.14156842092111
172.323058275819,6.62204602664865e-05,8.21000642030664,6.61931163840572e-06,0.000162318071200453,1.1217940408073e-07,0.660177184378799,-1.31761994074584,1455.64344039549,6.36452499619119e-05,0.00046989322599698,3.14156842152023
172.322988991996,6.62885774025586e-05,8.21000377607799,6.59104753856953e-06,0.000162407678205374,1.17522152983821e-07,0.660177143155875,-1.31761994074444,1455.60279559139,6.36782763173216e-05,0.000470705040405172,3.14156842214618
172.322919598305,6.6356168044543e-05,8.21000113052812,6.56239152774913e-06,0.00016249711029543,1.2284475386278e-07,0.660177101932966,-1.31761994074303,1455.56215150004,6.37111603772573e-05,0.000471517302409384,3.14156842279884
172.322850094712,6.64232127281635e-05,8.20999848365679,6.53336353755206e-06,0.000162586367464876,1.28147641123561e-07,0.660177060710072,-1.31761994074163,1455.52150812182,6.37439002323177e-05,0.000472330011135033,3.14156842347812
172.322780481186,6.64896922188816e-05,8.20999583546381,6.5039827109574e-06,0.000162675449706643,1.33431164984419e-07,0.660177019487193,-1.31761994074023,1455.48086545712,6.37764940707703e-05,0.000473143165707502,3.14156842418392
172.322710757694,6.6555587566467e-05,8.20999318594901,6.47426744654202e-06,0.000162764357012333,1.38695595155722e-07,0.660176978264328,-1.31761994073882,1455.44022350634,6.38089401747194e-05,0.000473956765252138,3.14156842491615
172.322640924204,6.66208801574198e-05,8.20999053511226,6.44423544013676e-06,0.000162853089372202,1.43941124417419e-07,0.660176937041479,-1.31761994073742,1455.39958226985,6.38412369164898e-05,0.000474770808894241,3.14156842567471
172.322570980684,6.66855517652385e-05,8.20998788295345,6.41390372402888e-06,0.000162941646775156,1.49167872116335e-07,0.660176895818645,-1.31761994073602,1455.35894174806,6.38733827552111e-05,0.000475585295759059,3.1415684264595
172.322500927103,6.67495845985761e-05,8.20998522947251,6.38328870380819e-06,0.000163030029208744,1.54375887565169e-07,0.660176854595826,-1.31761994073462,1455.31830194134,6.39053762335933e-05,0.000476400224971782,3.14156842727043
172.322430763428,6.68129613472793e-05,8.20998257466941,6.35240619303474e-06,0.000163118236659127,1.59565153377773e-07,0.660176813373022,-1.31761994073321,1455.27766285009,6.39372159748806e-05,0.000477215595657532,3.14156842810741
172.322360489629,6.68756652263361e-05,8.2099799185441,6.32127144574538e-06,0.000163206269111095,1.64735588704522e-07,0.660176772150233,-1.31761994073181,1455.23702447468,6.39689006799731e-05,0.000478031406941362,3.14156842897034
172.322290105674,6.69376800177464e-05,8.20997726109661,6.28989918700006e-06,0.000163294126548036,1.6988705241202e-07,0.66017673092746,-1.31761994073041,1455.19638681551,6.40004291247065e-05,0.000478847657948242,3.14156842985913
172.322219611531,6.69989901103148e-05,8.20997460232696,6.25830364150595e-06,0.000163381808951937,1.75019346179221e-07,0.660176689704701,-1.317619940729,1455.15574987295,6.40318001572788e-05,0.000479664347803057,3.14156843077369
172.322149007171,6.70595805374032e-05,8.20997194223519,6.22649856043471e-06,0.000163469316303369,1.80132217537666e-07,0.660176648481958,-1.3176199407276,1455.1151136474,6.40630126958169e-05,0.0004804814756306,3.14156843171391
